CDS-chr,CDS-start,CDS-end,CDS-Ensembl_ID,CDS-UCSC_ID,CDS-UCSC_index,CDS-strand,CDS-gene_name,CDS-exon_unique_id,CDS-ORF-frame
chr12,18443788,18443946,ENST00000433979,uc001rdt.3,3,+,PIK3C2G,uc001rdt.3-3,2.0
chr12,18446834,18446949,ENST00000433979,uc001rdt.3,4,+,PIK3C2G,uc001rdt.3-4,1.0
chr12,18466895,18466998,ENST00000433979,uc001rdt.3,5,+,PIK3C2G,uc001rdt.3-5,1.0
chr12,18473895,18473966,ENST00000433979,uc001rdt.3,6,+,PIK3C2G,uc001rdt.3-6,2.0
chr12,18477968,18478032,ENST00000433979,uc001rdt.3,7,+,PIK3C2G,uc001rdt.3-7,1.0
chr12,18491359,18491482,ENST00000433979,uc001rdt.3,8,+,PIK3C2G,uc001rdt.3-8,0.0
chr12,18496260,18496294,ENST00000433979,uc001rdt.3,9,+,PIK3C2G,uc001rdt.3-9,1.0
chr12,18499574,18499770,ENST00000433979,uc001rdt.3,10,+,PIK3C2G,uc001rdt.3-10,1.0
chr12,18524113,18524245,ENST00000433979,uc001rdt.3,11,+,PIK3C2G,uc001rdt.3-11,0.0
chr12,18534699,18534814,ENST00000433979,uc001rdt.3,12,+,PIK3C2G,uc001rdt.3-12,1.0
chr12,18544055,18544186,ENST00000433979,uc001rdt.3,13,+,PIK3C2G,uc001rdt.3-13,2.0
chr12,18552592,18552781,ENST00000433979,uc001rdt.3,14,+,PIK3C2G,uc001rdt.3-14,0.0
chr12,18573874,18573968,ENST00000433979,uc001rdt.3,15,+,PIK3C2G,uc001rdt.3-15,1.0
chr12,18576878,18576973,ENST00000433979,uc001rdt.3,16,+,PIK3C2G,uc001rdt.3-16,2.0
chr12,18641382,18641563,ENST00000433979,uc001rdt.3,17,+,PIK3C2G,uc001rdt.3-17,1.0
chr12,18644384,18644492,ENST00000433979,uc001rdt.3,18,+,PIK3C2G,uc001rdt.3-18,0.0
chr12,18648995,18649088,ENST00000433979,uc001rdt.3,19,+,PIK3C2G,uc001rdt.3-19,0.0
chr12,18650552,18650682,ENST00000433979,uc001rdt.3,20,+,PIK3C2G,uc001rdt.3-20,1.0
chr12,18656214,18656351,ENST00000433979,uc001rdt.3,21,+,PIK3C2G,uc001rdt.3-21,2.0
chr12,18658225,18658395,ENST00000433979,uc001rdt.3,22,+,PIK3C2G,uc001rdt.3-22,2.0
chr12,18691089,18691246,ENST00000433979,uc001rdt.3,23,+,PIK3C2G,uc001rdt.3-23,1.0
chr12,18699256,18699366,ENST00000433979,uc001rdt.3,24,+,PIK3C2G,uc001rdt.3-24,2.0
chr12,18715636,18715826,ENST00000433979,uc001rdt.3,25,+,PIK3C2G,uc001rdt.3-25,1.0
chr12,18716310,18716432,ENST00000433979,uc001rdt.3,26,+,PIK3C2G,uc001rdt.3-26,2.0
chr12,18719882,18719991,ENST00000433979,uc001rdt.3,27,+,PIK3C2G,uc001rdt.3-27,1.0
chr12,18747427,18747503,ENST00000433979,uc001rdt.3,28,+,PIK3C2G,uc001rdt.3-28,1.0
chr12,18762468,18762563,ENST00000433979,uc001rdt.3,29,+,PIK3C2G,uc001rdt.3-29,2.0
chr12,18793362,18793488,ENST00000433979,uc001rdt.3,30,+,PIK3C2G,uc001rdt.3-30,0.0
chr12,18800809,18800962,ENST00000433979,uc001rdt.3,31,+,PIK3C2G,uc001rdt.3-31,0.0
chr12,25368374,25368494,ENST00000311936,uc001rgp.1,1,-,KRAS,uc001rgp.1-1,0.0
chr12,25378547,25378707,ENST00000311936,uc001rgp.1,2,-,KRAS,uc001rgp.1-2,1.0
chr12,25380167,25380346,ENST00000311936,uc001rgp.1,3,-,KRAS,uc001rgp.1-3,2.0
chr12,25398207,25398318,ENST00000311936,uc001rgp.1,4,-,KRAS,uc001rgp.1-4,0.0
chr12,46123619,46123711,ENST00000334344,uc001ros.1,0,+,ARID2,uc001ros.1-0,2.0
chr12,46123826,46123920,ENST00000334344,uc001ros.1,1,+,ARID2,uc001ros.1-1,1.0
chr12,46124999,46125097,ENST00000334344,uc001ros.1,2,+,ARID2,uc001ros.1-2,2.0
chr12,46205200,46205334,ENST00000334344,uc001ros.1,3,+,ARID2,uc001ros.1-3,2.0
chr12,46211452,46211671,ENST00000334344,uc001ros.1,4,+,ARID2,uc001ros.1-4,0.0
chr12,46215202,46215270,ENST00000334344,uc001ros.1,5,+,ARID2,uc001ros.1-5,2.0
chr12,46230371,46230438,ENST00000334344,uc001ros.1,6,+,ARID2,uc001ros.1-6,1.0
chr12,46230523,46230774,ENST00000334344,uc001ros.1,7,+,ARID2,uc001ros.1-7,2.0
chr12,46231103,46231200,ENST00000334344,uc001ros.1,8,+,ARID2,uc001ros.1-8,1.0
chr12,46231280,46231490,ENST00000334344,uc001ros.1,9,+,ARID2,uc001ros.1-9,0.0
chr12,46233111,46233279,ENST00000334344,uc001ros.1,10,+,ARID2,uc001ros.1-10,0.0
chr12,46240638,46240720,ENST00000334344,uc001ros.1,11,+,ARID2,uc001ros.1-11,1.0
chr12,46242618,46242753,ENST00000334344,uc001ros.1,12,+,ARID2,uc001ros.1-12,0.0
chr12,46243362,46243559,ENST00000334344,uc001ros.1,13,+,ARID2,uc001ros.1-13,2.0
chr12,46243818,46246679,ENST00000334344,uc001ros.1,14,+,ARID2,uc001ros.1-14,2.0
chr12,46254583,46254732,ENST00000334344,uc001ros.1,15,+,ARID2,uc001ros.1-15,2.0
chr12,46285562,46285701,ENST00000334344,uc001ros.1,16,+,ARID2,uc001ros.1-16,1.0
chr12,46285793,46285879,ENST00000334344,uc001ros.1,17,+,ARID2,uc001ros.1-17,2.0
chr12,46287202,46287326,ENST00000334344,uc001ros.1,18,+,ARID2,uc001ros.1-18,1.0
chr12,46287412,46287504,ENST00000334344,uc001ros.1,19,+,ARID2,uc001ros.1-19,2.0
chr12,46298716,46298861,ENST00000334344,uc001ros.1,20,+,ARID2,uc001ros.1-20,1.0
chr12,49415562,49415655,ENST00000301067,uc001rta.4,0,-,KMT2D,uc001rta.4-0,0.0
chr12,49415825,49415934,ENST00000301067,uc001rta.4,1,-,KMT2D,uc001rta.4-1,1.0
chr12,49416062,49416136,ENST00000301067,uc001rta.4,2,-,KMT2D,uc001rta.4-2,2.0
chr12,49416372,49416658,ENST00000301067,uc001rta.4,3,-,KMT2D,uc001rta.4-3,1.0
chr12,49418360,49418491,ENST00000301067,uc001rta.4,4,-,KMT2D,uc001rta.4-4,2.0
chr12,49418592,49418729,ENST00000301067,uc001rta.4,5,-,KMT2D,uc001rta.4-5,2.0
chr12,49419964,49421105,ENST00000301067,uc001rta.4,6,-,KMT2D,uc001rta.4-6,1.0
chr12,49421585,49421713,ENST00000301067,uc001rta.4,7,-,KMT2D,uc001rta.4-7,2.0
chr12,49421791,49421924,ENST00000301067,uc001rta.4,8,-,KMT2D,uc001rta.4-8,1.0
chr12,49422610,49422741,ENST00000301067,uc001rta.4,9,-,KMT2D,uc001rta.4-9,2.0
chr12,49422843,49423019,ENST00000301067,uc001rta.4,10,-,KMT2D,uc001rta.4-10,2.0
chr12,49423183,49423259,ENST00000301067,uc001rta.4,11,-,KMT2D,uc001rta.4-11,1.0
chr12,49424062,49424222,ENST00000301067,uc001rta.4,12,-,KMT2D,uc001rta.4-12,1.0
chr12,49424383,49424551,ENST00000301067,uc001rta.4,13,-,KMT2D,uc001rta.4-13,0.0
chr12,49424675,49424816,ENST00000301067,uc001rta.4,14,-,KMT2D,uc001rta.4-14,0.0
chr12,49424957,49427747,ENST00000301067,uc001rta.4,15,-,KMT2D,uc001rta.4-15,0.0
chr12,49427849,49428082,ENST00000301067,uc001rta.4,16,-,KMT2D,uc001rta.4-16,2.0
chr12,49428192,49428259,ENST00000301067,uc001rta.4,17,-,KMT2D,uc001rta.4-17,1.0
chr12,49428364,49428449,ENST00000301067,uc001rta.4,18,-,KMT2D,uc001rta.4-18,1.0
chr12,49428594,49428718,ENST00000301067,uc001rta.4,19,-,KMT2D,uc001rta.4-19,1.0
chr12,49430907,49432772,ENST00000301067,uc001rta.4,20,-,KMT2D,uc001rta.4-20,2.0
chr12,49433004,49433141,ENST00000301067,uc001rta.4,21,-,KMT2D,uc001rta.4-21,2.0
chr12,49433217,49433400,ENST00000301067,uc001rta.4,22,-,KMT2D,uc001rta.4-22,0.0
chr12,49433506,49435318,ENST00000301067,uc001rta.4,23,-,KMT2D,uc001rta.4-23,0.0
chr12,49435437,49435488,ENST00000301067,uc001rta.4,24,-,KMT2D,uc001rta.4-24,0.0
chr12,49435699,49435773,ENST00000301067,uc001rta.4,25,-,KMT2D,uc001rta.4-25,2.0
chr12,49435871,49436113,ENST00000301067,uc001rta.4,26,-,KMT2D,uc001rta.4-26,2.0
chr12,49436343,49436428,ENST00000301067,uc001rta.4,27,-,KMT2D,uc001rta.4-27,1.0
chr12,49436523,49436661,ENST00000301067,uc001rta.4,28,-,KMT2D,uc001rta.4-28,0.0
chr12,49436858,49436969,ENST00000301067,uc001rta.4,29,-,KMT2D,uc001rta.4-29,0.0
chr12,49437145,49437211,ENST00000301067,uc001rta.4,30,-,KMT2D,uc001rta.4-30,0.0
chr12,49437417,49437565,ENST00000301067,uc001rta.4,31,-,KMT2D,uc001rta.4-31,1.0
chr12,49437650,49437781,ENST00000301067,uc001rta.4,32,-,KMT2D,uc001rta.4-32,2.0
chr12,49437982,49438087,ENST00000301067,uc001rta.4,33,-,KMT2D,uc001rta.4-33,0.0
chr12,49438185,49438305,ENST00000301067,uc001rta.4,34,-,KMT2D,uc001rta.4-34,0.0
chr12,49438526,49438748,ENST00000301067,uc001rta.4,35,-,KMT2D,uc001rta.4-35,0.0
chr12,49439702,49439750,ENST00000301067,uc001rta.4,36,-,KMT2D,uc001rta.4-36,0.0
chr12,49439847,49439957,ENST00000301067,uc001rta.4,37,-,KMT2D,uc001rta.4-37,2.0
chr12,49440042,49440207,ENST00000301067,uc001rta.4,38,-,KMT2D,uc001rta.4-38,0.0
chr12,49440391,49440573,ENST00000301067,uc001rta.4,39,-,KMT2D,uc001rta.4-39,2.0
chr12,49441747,49441852,ENST00000301067,uc001rta.4,40,-,KMT2D,uc001rta.4-40,0.0
chr12,49442441,49442552,ENST00000301067,uc001rta.4,41,-,KMT2D,uc001rta.4-41,0.0
chr12,49442887,49443001,ENST00000301067,uc001rta.4,42,-,KMT2D,uc001rta.4-42,0.0
chr12,49443464,49444573,ENST00000301067,uc001rta.4,43,-,KMT2D,uc001rta.4-43,2.0
chr12,49444668,49446207,ENST00000301067,uc001rta.4,44,-,KMT2D,uc001rta.4-44,0.0
chr12,49446346,49446492,ENST00000301067,uc001rta.4,45,-,KMT2D,uc001rta.4-45,2.0
chr12,49446697,49446855,ENST00000301067,uc001rta.4,46,-,KMT2D,uc001rta.4-46,2.0
chr12,49446989,49447104,ENST00000301067,uc001rta.4,47,-,KMT2D,uc001rta.4-47,1.0
chr12,49447258,49447424,ENST00000301067,uc001rta.4,48,-,KMT2D,uc001rta.4-48,1.0
chr12,49447760,49447923,ENST00000301067,uc001rta.4,49,-,KMT2D,uc001rta.4-49,1.0
chr12,49448089,49448199,ENST00000301067,uc001rta.4,50,-,KMT2D,uc001rta.4-50,2.0
chr12,49448310,49448534,ENST00000301067,uc001rta.4,51,-,KMT2D,uc001rta.4-51,2.0
chr12,49448682,49448809,ENST00000301067,uc001rta.4,52,-,KMT2D,uc001rta.4-52,1.0
chr12,49449058,49449107,ENST00000301067,uc001rta.4,53,-,KMT2D,uc001rta.4-53,1.0
chr12,52345527,52345618,ENST00000257963,uc010snn.2,0,+,ACVR1B,uc010snn.2-0,1.0
chr12,52369048,52369288,ENST00000257963,uc010snn.2,1,+,ACVR1B,uc010snn.2-1,0.0
chr12,52370110,52370359,ENST00000257963,uc010snn.2,2,+,ACVR1B,uc010snn.2-2,0.0
chr12,52374752,52374983,ENST00000257963,uc010snn.2,3,+,ACVR1B,uc010snn.2-3,0.0
chr12,52376469,52376592,ENST00000257963,uc010snn.2,4,+,ACVR1B,uc010snn.2-4,0.0
chr12,52377782,52377950,ENST00000257963,uc010snn.2,5,+,ACVR1B,uc010snn.2-5,0.0
chr12,52378975,52379132,ENST00000257963,uc010snn.2,6,+,ACVR1B,uc010snn.2-6,1.0
chr12,52380601,52380726,ENST00000257963,uc010snn.2,7,+,ACVR1B,uc010snn.2-7,2.0
chr12,52385646,52385777,ENST00000257963,uc010snn.2,8,+,ACVR1B,uc010snn.2-8,2.0
chr12,52387768,52387894,ENST00000257963,uc010snn.2,9,+,ACVR1B,uc010snn.2-9,0.0
chr12,56474084,56474166,ENST00000267101,uc001sjh.3,0,+,ERBB3,uc001sjh.3-0,1.0
chr12,56477534,56477686,ENST00000267101,uc001sjh.3,1,+,ERBB3,uc001sjh.3-1,2.0
chr12,56478778,56478965,ENST00000267101,uc001sjh.3,2,+,ERBB3,uc001sjh.3-2,1.0
chr12,56480314,56480440,ENST00000267101,uc001sjh.3,3,+,ERBB3,uc001sjh.3-3,0.0
chr12,56481360,56481426,ENST00000267101,uc001sjh.3,4,+,ERBB3,uc001sjh.3-4,0.0
chr12,56481578,56481697,ENST00000267101,uc001sjh.3,5,+,ERBB3,uc001sjh.3-5,2.0
chr12,56481804,56481946,ENST00000267101,uc001sjh.3,6,+,ERBB3,uc001sjh.3-6,1.0
chr12,56482326,56482440,ENST00000267101,uc001sjh.3,7,+,ERBB3,uc001sjh.3-7,0.0
chr12,56482531,56482652,ENST00000267101,uc001sjh.3,8,+,ERBB3,uc001sjh.3-8,1.0
chr12,56486530,56486604,ENST00000267101,uc001sjh.3,9,+,ERBB3,uc001sjh.3-9,2.0
chr12,56486769,56486860,ENST00000267101,uc001sjh.3,10,+,ERBB3,uc001sjh.3-10,1.0
chr12,56487128,56487334,ENST00000267101,uc001sjh.3,11,+,ERBB3,uc001sjh.3-11,2.0
chr12,56487547,56487680,ENST00000267101,uc001sjh.3,12,+,ERBB3,uc001sjh.3-12,1.0
chr12,56487882,56487973,ENST00000267101,uc001sjh.3,13,+,ERBB3,uc001sjh.3-13,1.0
chr12,56488185,56488340,ENST00000267101,uc001sjh.3,14,+,ERBB3,uc001sjh.3-14,2.0
chr12,56489040,56489094,ENST00000267101,uc001sjh.3,15,+,ERBB3,uc001sjh.3-15,0.0
chr12,56489448,56489590,ENST00000267101,uc001sjh.3,16,+,ERBB3,uc001sjh.3-16,1.0
chr12,56490286,56490406,ENST00000267101,uc001sjh.3,17,+,ERBB3,uc001sjh.3-17,0.0
chr12,56490531,56490630,ENST00000267101,uc001sjh.3,18,+,ERBB3,uc001sjh.3-18,0.0
chr12,56490828,56491014,ENST00000267101,uc001sjh.3,19,+,ERBB3,uc001sjh.3-19,0.0
chr12,56491568,56491724,ENST00000267101,uc001sjh.3,20,+,ERBB3,uc001sjh.3-20,0.0
chr12,56492283,56492359,ENST00000267101,uc001sjh.3,21,+,ERBB3,uc001sjh.3-21,1.0
chr12,56492542,56492689,ENST00000267101,uc001sjh.3,22,+,ERBB3,uc001sjh.3-22,0.0
chr12,56493431,56493529,ENST00000267101,uc001sjh.3,23,+,ERBB3,uc001sjh.3-23,2.0
chr12,56493621,56493813,ENST00000267101,uc001sjh.3,24,+,ERBB3,uc001sjh.3-24,0.0
chr12,56493957,56494029,ENST00000267101,uc001sjh.3,25,+,ERBB3,uc001sjh.3-25,0.0
chr12,56494844,56495145,ENST00000267101,uc001sjh.3,26,+,ERBB3,uc001sjh.3-26,1.0
chr12,56495312,56495839,ENST00000267101,uc001sjh.3,27,+,ERBB3,uc001sjh.3-27,2.0
chr12,115109645,115110107,ENST00000349155,uc001tvt.1,0,-,TBX3,uc001tvt.1-0,0.0
chr12,115111969,115112640,ENST00000349155,uc001tvt.1,1,-,TBX3,uc001tvt.1-1,2.0
chr12,115114117,115114275,ENST00000349155,uc001tvt.1,2,-,TBX3,uc001tvt.1-2,2.0
chr12,115115384,115115461,ENST00000349155,uc001tvt.1,3,-,TBX3,uc001tvt.1-3,2.0
chr12,115117309,115117456,ENST00000349155,uc001tvt.1,4,-,TBX3,uc001tvt.1-4,0.0
chr12,115117717,115117777,ENST00000349155,uc001tvt.1,5,-,TBX3,uc001tvt.1-5,0.0
chr12,115118683,115118951,ENST00000349155,uc001tvt.1,6,-,TBX3,uc001tvt.1-6,1.0
chr12,115120616,115121005,ENST00000349155,uc001tvt.1,7,-,TBX3,uc001tvt.1-7,2.0
chr12,118454632,118454697,ENST00000229043,uc001twq.3,0,+,RFC5,uc001twq.3-0,2.0
chr12,118456876,118456941,ENST00000229043,uc001twq.3,1,+,RFC5,uc001twq.3-1,2.0
chr12,118457436,118457573,ENST00000229043,uc001twq.3,2,+,RFC5,uc001twq.3-2,2.0
chr12,118458710,118458790,ENST00000229043,uc001twq.3,3,+,RFC5,uc001twq.3-3,2.0
chr12,118460090,118460164,ENST00000229043,uc001twq.3,4,+,RFC5,uc001twq.3-4,2.0
chr12,118462655,118462815,ENST00000229043,uc001twq.3,5,+,RFC5,uc001twq.3-5,1.0
chr12,118463551,118463633,ENST00000229043,uc001twq.3,6,+,RFC5,uc001twq.3-6,1.0
chr12,118464693,118464823,ENST00000229043,uc001twq.3,7,+,RFC5,uc001twq.3-7,1.0
chr12,118465757,118465835,ENST00000229043,uc001twq.3,8,+,RFC5,uc001twq.3-8,0.0
chr12,118467575,118467630,ENST00000229043,uc001twq.3,9,+,RFC5,uc001twq.3-9,1.0
chr12,118468986,118469083,ENST00000229043,uc001twq.3,10,+,RFC5,uc001twq.3-10,1.0
chr12,120534218,120535049,ENST00000229340,uc009zww.2,0,-,RAB35,uc009zww.2-0,0.0
chr12,120535048,120535177,ENST00000229340,uc001txm.2,0,-,RAB35,uc001txm.2-0,0.0
chr12,120536614,120536739,ENST00000229340,uc001txm.2,1,-,RAB35,uc001txm.2-1,2.0
chr12,120536833,120536958,ENST00000229340,uc001txm.2,2,-,RAB35,uc001txm.2-2,2.0
chr12,120541629,120541753,ENST00000229340,uc001txm.2,3,-,RAB35,uc001txm.2-3,1.0
chr12,120546220,120546271,ENST00000229340,uc001txm.2,4,-,RAB35,uc001txm.2-4,0.0
chr12,120554402,120554454,ENST00000229340,uc001txm.2,5,-,RAB35,uc001txm.2-5,1.0
chr12,133201282,133201396,ENST00000320574,uc001uks.1,0,-,POLE,uc001uks.1-0,0.0
chr12,133201490,133201580,ENST00000320574,uc001uks.1,1,-,POLE,uc001uks.1-1,0.0
chr12,133202230,133202356,ENST00000320574,uc001uks.1,2,-,POLE,uc001uks.1-2,0.0
chr12,133202702,133202903,ENST00000320574,uc001uks.1,3,-,POLE,uc001uks.1-3,0.0
chr12,133208900,133209094,ENST00000320574,uc001uks.1,4,-,POLE,uc001uks.1-4,2.0
chr12,133209249,133209381,ENST00000320574,uc001uks.1,5,-,POLE,uc001uks.1-5,0.0
chr12,133210771,133210964,ENST00000320574,uc001uks.1,6,-,POLE,uc001uks.1-6,1.0
chr12,133212477,133212610,ENST00000320574,uc001uks.1,7,-,POLE,uc001uks.1-7,1.0
chr12,133214599,133214725,ENST00000320574,uc001uks.1,8,-,POLE,uc001uks.1-8,0.0
chr12,133215710,133215884,ENST00000320574,uc001uks.1,9,-,POLE,uc001uks.1-9,0.0
chr12,133218232,133218437,ENST00000320574,uc001uks.1,10,-,POLE,uc001uks.1-10,1.0
chr12,133218762,133218983,ENST00000320574,uc001uks.1,11,-,POLE,uc001uks.1-11,2.0
chr12,133219091,133219315,ENST00000320574,uc001uks.1,12,-,POLE,uc001uks.1-12,2.0
chr12,133219405,133219582,ENST00000320574,uc001uks.1,13,-,POLE,uc001uks.1-13,0.0
chr12,133219809,133219916,ENST00000320574,uc001uks.1,14,-,POLE,uc001uks.1-14,2.0
chr12,133219992,133220146,ENST00000320574,uc001uks.1,15,-,POLE,uc001uks.1-15,1.0
chr12,133220422,133220563,ENST00000320574,uc001uks.1,16,-,POLE,uc001uks.1-16,0.0
chr12,133225514,133225658,ENST00000320574,uc001uks.1,17,-,POLE,uc001uks.1-17,0.0
chr12,133225891,133226101,ENST00000320574,uc001uks.1,18,-,POLE,uc001uks.1-18,0.0
chr12,133226262,133226475,ENST00000320574,uc001uks.1,19,-,POLE,uc001uks.1-19,0.0
chr12,133233721,133233844,ENST00000320574,uc001uks.1,20,-,POLE,uc001uks.1-20,0.0
chr12,133233934,133234015,ENST00000320574,uc001uks.1,21,-,POLE,uc001uks.1-21,0.0
chr12,133234453,133234556,ENST00000320574,uc001uks.1,22,-,POLE,uc001uks.1-22,1.0
chr12,133235880,133236095,ENST00000320574,uc001uks.1,23,-,POLE,uc001uks.1-23,2.0
chr12,133237554,133237750,ENST00000320574,uc001uks.1,24,-,POLE,uc001uks.1-24,1.0
chr12,133238112,133238270,ENST00000320574,uc001uks.1,25,-,POLE,uc001uks.1-25,2.0
chr12,133240589,133240734,ENST00000320574,uc001uks.1,26,-,POLE,uc001uks.1-26,1.0
chr12,133240955,133241048,ENST00000320574,uc001uks.1,27,-,POLE,uc001uks.1-27,0.0
chr12,133241887,133242036,ENST00000320574,uc001uks.1,28,-,POLE,uc001uks.1-28,2.0
chr12,133244088,133244234,ENST00000320574,uc001uks.1,29,-,POLE,uc001uks.1-29,2.0
chr12,133244941,133245088,ENST00000320574,uc001uks.1,30,-,POLE,uc001uks.1-30,0.0
chr12,133245220,133245323,ENST00000320574,uc001uks.1,31,-,POLE,uc001uks.1-31,1.0
chr12,133245396,133245525,ENST00000320574,uc001uks.1,32,-,POLE,uc001uks.1-32,0.0
chr12,133248800,133248908,ENST00000320574,uc001uks.1,33,-,POLE,uc001uks.1-33,0.0
chr12,133249212,133249425,ENST00000320574,uc001uks.1,34,-,POLE,uc001uks.1-34,0.0
chr12,133249749,133249863,ENST00000320574,uc001uks.1,35,-,POLE,uc001uks.1-35,0.0
chr12,133250160,133250293,ENST00000320574,uc001uks.1,36,-,POLE,uc001uks.1-36,1.0
chr12,133251983,133252103,ENST00000320574,uc001uks.1,37,-,POLE,uc001uks.1-37,0.0
chr12,133252320,133252406,ENST00000320574,uc001uks.1,38,-,POLE,uc001uks.1-38,2.0
chr12,133252679,133252790,ENST00000320574,uc001uks.1,39,-,POLE,uc001uks.1-39,0.0
chr12,133253131,133253239,ENST00000320574,uc001uks.1,40,-,POLE,uc001uks.1-40,0.0
chr12,133253948,133254029,ENST00000320574,uc001uks.1,41,-,POLE,uc001uks.1-41,0.0
chr12,133254163,133254305,ENST00000320574,uc001uks.1,42,-,POLE,uc001uks.1-42,1.0
chr12,133256082,133256237,ENST00000320574,uc001uks.1,43,-,POLE,uc001uks.1-43,2.0
chr12,133256539,133256632,ENST00000320574,uc001uks.1,44,-,POLE,uc001uks.1-44,0.0
chr12,133256763,133256808,ENST00000320574,uc001uks.1,45,-,POLE,uc001uks.1-45,0.0
chr12,133257192,133257273,ENST00000320574,uc001uks.1,46,-,POLE,uc001uks.1-46,0.0
chr12,133257723,133257865,ENST00000320574,uc001uks.1,47,-,POLE,uc001uks.1-47,1.0
chr12,133263839,133263901,ENST00000320574,uc001uks.1,48,-,POLE,uc001uks.1-48,2.0
chr13,23904274,23915829,ENST00000382298,uc001uon.3,0,-,SACS,uc001uon.3-0,2.0
chr13,23927923,23928015,ENST00000382298,uc001uon.3,1,-,SACS,uc001uon.3-1,2.0
chr13,23928657,23930146,ENST00000382298,uc001uon.3,2,-,SACS,uc001uon.3-2,1.0
chr13,23932473,23932620,ENST00000382298,uc001uon.3,3,-,SACS,uc001uon.3-3,0.0
chr13,23939304,23939416,ENST00000382298,uc001uon.3,4,-,SACS,uc001uon.3-4,1.0
chr13,23942540,23942626,ENST00000382298,uc001uon.3,5,-,SACS,uc001uon.3-5,2.0
chr13,23945216,23945304,ENST00000382298,uc001uon.3,6,-,SACS,uc001uon.3-6,1.0
chr13,23949257,23949408,ENST00000382298,uc001uon.3,7,-,SACS,uc001uon.3-7,1.0
chr13,23985358,23985378,ENST00000382298,uc001uon.3,8,-,SACS,uc001uon.3-8,2.0
chr13,24995256,24995452,ENST00000381989,uc001upl.3,0,-,PARP4,uc001upl.3-0,1.0
chr13,25000603,25000736,ENST00000381989,uc001upl.3,1,-,PARP4,uc001upl.3-1,1.0
chr13,25005514,25005614,ENST00000381989,uc001upl.3,2,-,PARP4,uc001upl.3-2,1.0
chr13,25008532,25009612,ENST00000381989,uc001upl.3,3,-,PARP4,uc001upl.3-3,0.0
chr13,25015983,25016106,ENST00000381989,uc001upl.3,4,-,PARP4,uc001upl.3-4,0.0
chr13,25016727,25016823,ENST00000381989,uc001upl.3,5,-,PARP4,uc001upl.3-5,0.0
chr13,25017787,25017868,ENST00000381989,uc001upl.3,6,-,PARP4,uc001upl.3-6,0.0
chr13,25020818,25020899,ENST00000381989,uc001upl.3,7,-,PARP4,uc001upl.3-7,0.0
chr13,25021153,25021324,ENST00000381989,uc001upl.3,8,-,PARP4,uc001upl.3-8,0.0
chr13,25023855,25023955,ENST00000381989,uc001upl.3,9,-,PARP4,uc001upl.3-9,1.0
chr13,25026543,25026731,ENST00000381989,uc001upl.3,10,-,PARP4,uc001upl.3-10,2.0
chr13,25027724,25027792,ENST00000381989,uc001upl.3,11,-,PARP4,uc001upl.3-11,2.0
chr13,25029154,25029350,ENST00000381989,uc001upl.3,12,-,PARP4,uc001upl.3-12,1.0
chr13,25030478,25030616,ENST00000381989,uc001upl.3,13,-,PARP4,uc001upl.3-13,0.0
chr13,25033181,25033260,ENST00000381989,uc001upl.3,14,-,PARP4,uc001upl.3-14,1.0
chr13,25033401,25033448,ENST00000381989,uc001upl.3,15,-,PARP4,uc001upl.3-15,2.0
chr13,25034109,25034274,ENST00000381989,uc001upl.3,16,-,PARP4,uc001upl.3-16,0.0
chr13,25043161,25043248,ENST00000381989,uc001upl.3,17,-,PARP4,uc001upl.3-17,0.0
chr13,25044031,25044163,ENST00000381989,uc001upl.3,18,-,PARP4,uc001upl.3-18,0.0
chr13,25049609,25049734,ENST00000381989,uc001upl.3,19,-,PARP4,uc001upl.3-19,2.0
chr13,25051838,25051995,ENST00000381989,uc001upl.3,20,-,PARP4,uc001upl.3-20,1.0
chr13,25052230,25052414,ENST00000381989,uc001upl.3,21,-,PARP4,uc001upl.3-21,1.0
chr13,25058790,25058886,ENST00000381989,uc001upl.3,22,-,PARP4,uc001upl.3-22,0.0
chr13,25060305,25060443,ENST00000381989,uc001upl.3,23,-,PARP4,uc001upl.3-23,0.0
chr13,25064805,25064966,ENST00000381989,uc001upl.3,24,-,PARP4,uc001upl.3-24,2.0
chr13,25066558,25066732,ENST00000381989,uc001upl.3,25,-,PARP4,uc001upl.3-25,0.0
chr13,25067733,25067871,ENST00000381989,uc001upl.3,26,-,PARP4,uc001upl.3-26,0.0
chr13,25068710,25068860,ENST00000381989,uc001upl.3,27,-,PARP4,uc001upl.3-27,0.0
chr13,25072253,25072367,ENST00000381989,uc001upl.3,28,-,PARP4,uc001upl.3-28,0.0
chr13,25073438,25073514,ENST00000381989,uc001upl.3,29,-,PARP4,uc001upl.3-29,1.0
chr13,25074453,25074520,ENST00000381989,uc001upl.3,30,-,PARP4,uc001upl.3-30,1.0
chr13,25075770,25075972,ENST00000381989,uc001upl.3,31,-,PARP4,uc001upl.3-31,1.0
chr13,25077782,25077914,ENST00000381989,uc001upl.3,32,-,PARP4,uc001upl.3-32,0.0
chr13,28578188,28578311,ENST00000241453,uc001urw.3,0,-,FLT3,uc001urw.3-0,0.0
chr13,28588588,28588694,ENST00000241453,uc001urw.3,1,-,FLT3,uc001urw.3-1,1.0
chr13,28589293,28589393,ENST00000241453,uc001urw.3,2,-,FLT3,uc001urw.3-2,1.0
chr13,28589726,28589838,ENST00000241453,uc001urw.3,3,-,FLT3,uc001urw.3-3,1.0
